id,country,gender,uid,group,join_dt,device,uid,dt,device,spent
1047511,USA,,1047511,B,27/01/2023,A,,,,
1047513,MEX,,1047513,B,25/01/2023,A,,,,
1047515,BRA,F,1047515,B,03/02/2023,A,,,,
1047516,USA,F,1047516,B,25/01/2023,A,,,,
1047517,USA,F,1047517,A,27/01/2023,I,,,,
1047518,ESP,F,1047518,B,26/01/2023,A,,,,
1047519,GBR,M,1047519,A,25/01/2023,A,,,,
1047520,FRA,M,1047520,A,03/02/2023,A,,,,
1047521,ESP,M,1047521,B,31/01/2023,I,,,,
1047522,FRA,M,1047522,B,03/02/2023,A,,,,
1047523,TUR,,1047523,A,30/01/2023,A,,,,
1047524,FRA,F,1047524,A,28/01/2023,A,,,,
1047525,FRA,,1047525,A,03/02/2023,A,,,,
1047526,USA,M,1047526,B,30/01/2023,A,,,,
1047527,GBR,F,1047527,A,28/01/2023,A,,,,
1047528,CAN,F,1047528,A,26/01/2023,I,,,,
1047529,BRA,F,1047529,A,25/01/2023,A,,,,
1047530,CAN,F,1047530,B,27/01/2023,A,,,,
1047531,BRA,M,1047531,A,27/01/2023,A,,,,
1047534,FRA,F,1047534,A,04/02/2023,A,,,,
1047535,USA,F,1047535,A,27/01/2023,I,,,,
1047536,USA,F,1047536,A,27/01/2023,I,,,,
1047537,BRA,F,1047537,B,30/01/2023,A,,,,
1047538,TUR,,1047538,A,28/01/2023,A,,,,
1047539,DEU,M,1047539,B,25/01/2023,A,,,,
1047540,USA,M,1047540,B,25/01/2023,A,,,,
1047541,USA,F,1047541,B,04/02/2023,A,,,,
1047543,ESP,F,1047543,A,28/01/2023,I,,,,
1047544,BRA,M,1047544,B,26/01/2023,A,,,,
1047545,FRA,F,1047545,B,06/02/2023,A,,,,
1047546,BRA,M,1047546,A,26/01/2023,A,,,,
1047547,,M,1047547,B,27/01/2023,A,,,,
1047548,BRA,,1047548,A,30/01/2023,I,,,,
1047549,USA,F,1047549,A,29/01/2023,A,,,,
1047550,USA,M,1047550,A,05/02/2023,A,,,,
1047551,BRA,F,1047551,A,26/01/2023,A,,,,
1047552,USA,F,1047552,B,25/01/2023,A,,,,
1047553,FRA,F,1047553,B,26/01/2023,I,,,,
1047554,BRA,F,1047554,A,26/01/2023,I,,,,
1047555,BRA,F,1047555,A,25/01/2023,A,,,,
1047556,AUS,F,1047556,B,01/02/2023,I,,,,
1047557,BRA,F,1047557,A,25/01/2023,A,,,,
1047558,USA,,1047558,A,28/01/2023,A,,,,
1047559,AUS,M,1047559,B,06/02/2023,A,,,,
1047560,USA,M,1047560,A,02/02/2023,A,,,,
1047561,MEX,M,1047561,B,02/02/2023,I,,,,
1047562,BRA,F,1047562,B,30/01/2023,A,,,,
1047563,GBR,F,1047563,A,26/01/2023,A,,,,
1047564,DEU,F,1047564,B,04/02/2023,A,,,,
1047565,USA,F,1047565,A,02/02/2023,I,,,,
1047566,USA,,1047566,B,25/01/2023,A,,,,
1047567,USA,F,1047567,B,31/01/2023,A,,,,
1047568,USA,M,1047568,B,25/01/2023,A,,,,
1047569,TUR,,1047569,B,30/01/2023,A,,,,
1047571,ESP,M,1047571,B,30/01/2023,A,,,,
1047572,FRA,F,1047572,A,26/01/2023,I,,,,
1047573,BRA,M,1047573,A,05/02/2023,I,,,,
1047574,MEX,M,1047574,A,31/01/2023,A,,,,
1047575,USA,M,1047575,A,25/01/2023,I,,,,
1047576,USA,M,1047576,B,26/01/2023,A,,,,
1047577,DEU,,1047577,A,02/02/2023,A,,,,
1047578,USA,F,1047578,A,03/02/2023,A,,,,
1047579,USA,F,1047579,B,29/01/2023,A,,,,
1047580,BRA,F,1047580,A,01/02/2023,A,,,,
1047581,FRA,F,1047581,B,26/01/2023,A,,,,
1047582,USA,M,1047582,A,25/01/2023,I,,,,
1047583,DEU,M,1047583,A,06/02/2023,I,,,,
1047584,BRA,F,1047584,A,26/01/2023,A,,,,
1047585,FRA,F,1047585,B,25/01/2023,A,,,,
1047586,BRA,F,1047586,B,28/01/2023,A,,,,
1047587,USA,M,1047587,B,26/01/2023,I,,,,
1047588,BRA,M,1047588,A,25/01/2023,A,,,,
1047589,TUR,M,1047589,B,01/02/2023,I,,,,
1047590,GBR,M,1047590,B,28/01/2023,I,,,,
1047591,DEU,M,1047591,B,05/02/2023,A,,,,
1047592,GBR,M,1047592,B,01/02/2023,A,,,,
1047593,FRA,M,1047593,B,29/01/2023,I,,,,
1047594,DEU,M,1047594,B,31/01/2023,A,,,,
1047595,DEU,M,1047595,B,01/02/2023,I,,,,
1047596,DEU,F,1047596,B,25/01/2023,A,,,,
1047597,DEU,,1047597,A,26/01/2023,A,,,,
1047598,BRA,M,1047598,B,25/01/2023,I,,,,
1047599,USA,M,1047599,A,25/01/2023,I,,,,
1047600,USA,M,1047600,B,25/01/2023,A,,,,
1047601,ESP,M,1047601,B,26/01/2023,A,,,,
1047602,TUR,F,1047602,A,26/01/2023,A,,,,
1047603,BRA,F,1047603,B,31/01/2023,A,,,,
1047604,USA,M,1047604,B,25/01/2023,A,,,,
1047605,DEU,F,1047605,A,30/01/2023,I,,,,
1047606,USA,M,1047606,A,04/02/2023,A,,,,
1047607,TUR,M,1047607,A,25/01/2023,I,,,,
1047608,,F,1047608,B,01/02/2023,A,,,,
1047609,USA,M,1047609,B,02/02/2023,I,,,,
1047610,DEU,,1047610,B,01/02/2023,I,,,,
1047611,USA,,1047611,B,27/01/2023,A,,,,
1047612,BRA,F,1047612,B,25/01/2023,A,,,,
1047613,GBR,F,1047613,A,27/01/2023,A,,,,
1047614,USA,F,1047614,B,02/02/2023,A,,,,
1047615,BRA,F,1047615,A,26/01/2023,A,,,,
1047616,MEX,,1047616,A,27/01/2023,I,,,,
1047617,MEX,M,1047617,A,25/01/2023,A,,,,
1047618,GBR,M,1047618,B,30/01/2023,I,,,,
1047619,USA,F,1047619,A,02/02/2023,A,,,,
1047620,MEX,F,1047620,A,27/01/2023,A,,,,
1047623,GBR,F,1047623,A,26/01/2023,I,,,,
1047624,TUR,F,1047624,B,27/01/2023,I,,,,
1047625,FRA,M,1047625,B,25/01/2023,A,,,,
1047626,USA,M,1047626,A,27/01/2023,I,,,,
1047627,DEU,M,1047627,A,29/01/2023,A,,,,
1047628,CAN,F,1047628,B,30/01/2023,I,,,,
1047629,BRA,F,1047629,A,30/01/2023,I,,,,
1047630,DEU,,1047630,A,25/01/2023,I,,,,
1047631,USA,F,1047631,A,27/01/2023,A,,,,
1047632,GBR,F,1047632,B,31/01/2023,I,,,,
1047633,CAN,F,1047633,B,26/01/2023,I,,,,
1047634,MEX,F,1047634,B,06/02/2023,A,,,,
1047636,MEX,M,1047636,A,26/01/2023,A,,,,
1047637,CAN,F,1047637,B,27/01/2023,A,,,,
1047638,BRA,,1047638,A,25/01/2023,I,,,,
1047640,BRA,F,1047640,B,27/01/2023,I,,,,
1047641,MEX,M,1047641,A,30/01/2023,I,,,,
1047642,TUR,,1047642,A,31/01/2023,I,,,,
1047643,FRA,F,1047643,B,26/01/2023,A,,,,
1047644,FRA,M,1047644,A,27/01/2023,I,,,,
1047645,FRA,,1047645,B,31/01/2023,A,,,,
1047646,MEX,F,1047646,A,28/01/2023,I,,,,
1047647,USA,M,1047647,B,25/01/2023,A,,,,
1047648,BRA,F,1047648,A,28/01/2023,A,,,,
1047649,ESP,M,1047649,A,25/01/2023,A,,,,
1047650,FRA,,1047650,B,30/01/2023,I,,,,
1047651,MEX,M,1047651,B,26/01/2023,A,,,,
1047652,TUR,F,1047652,A,25/01/2023,A,,,,
1047653,ESP,F,1047653,B,29/01/2023,A,,,,
1047654,USA,,1047654,A,30/01/2023,A,,,,
1047655,GBR,F,1047655,B,29/01/2023,A,,,,
1047656,MEX,M,1047656,B,25/01/2023,A,,,,
1047657,USA,F,1047657,B,25/01/2023,A,,,,
1047658,USA,F,1047658,B,28/01/2023,A,,,,
1047659,BRA,F,1047659,B,28/01/2023,A,,,,
1047660,MEX,,1047660,A,25/01/2023,A,,,,
1047662,,F,1047662,B,25/01/2023,A,,,,
1047663,TUR,M,1047663,B,29/01/2023,A,,,,
1047665,BRA,M,1047665,A,25/01/2023,A,,,,
1047666,USA,F,1047666,A,26/01/2023,I,,,,
1047667,DEU,M,1047667,A,26/01/2023,I,,,,
1047668,BRA,M,1047668,A,26/01/2023,I,,,,
1047669,ESP,F,1047669,A,26/01/2023,I,,,,
1047672,DEU,M,1047672,B,06/02/2023,I,,,,
1047673,DEU,M,1047673,A,04/02/2023,A,,,,
1047674,USA,F,1047674,A,01/02/2023,A,,,,
1047675,DEU,F,1047675,B,28/01/2023,A,,,,
1047676,CAN,F,1047676,B,27/01/2023,I,,,,
1047677,MEX,,1047677,B,31/01/2023,I,,,,
1047678,GBR,M,1047678,A,31/01/2023,A,,,,
1047680,FRA,M,1047680,B,25/01/2023,A,,,,
1047681,BRA,O,1047681,A,26/01/2023,I,,,,
1047682,USA,F,1047682,A,25/01/2023,A,,,,
1047683,BRA,F,1047683,A,29/01/2023,A,,,,
1047684,USA,M,1047684,A,03/02/2023,I,,,,
1047685,FRA,F,1047685,B,27/01/2023,I,,,,
1047686,TUR,,1047686,B,01/02/2023,A,,,,
1047687,USA,F,1047687,B,03/02/2023,A,,,,
1047688,MEX,,1047688,B,26/01/2023,I,,,,
1047689,BRA,F,1047689,B,31/01/2023,I,,,,
1047690,USA,F,1047690,A,04/02/2023,A,,,,
1047691,GBR,M,1047691,B,02/02/2023,A,,,,
1047692,USA,M,1047692,B,25/01/2023,A,,,,
1047693,FRA,F,1047693,B,02/02/2023,A,,,,
1047694,BRA,M,1047694,A,29/01/2023,A,,,,
1047695,BRA,F,1047695,B,03/02/2023,A,,,,
1047696,FRA,M,1047696,B,30/01/2023,A,,,,
1047697,FRA,F,1047697,A,06/02/2023,I,,,,
1047698,GBR,M,1047698,A,28/01/2023,A,,,,
1047699,DEU,F,1047699,B,26/01/2023,A,,,,
1047700,MEX,M,1047700,B,26/01/2023,A,,,,
1047701,BRA,M,1047701,A,31/01/2023,I,,,,
1047702,BRA,O,1047702,A,25/01/2023,A,,,,
1047703,MEX,F,1047703,A,28/01/2023,A,,,,
1047704,TUR,F,1047704,B,29/01/2023,A,,,,
1047705,BRA,M,1047705,B,27/01/2023,A,,,,
1047706,USA,F,1047706,B,25/01/2023,I,,,,
1047707,GBR,F,1047707,B,26/01/2023,A,,,,
1047708,USA,,1047708,B,26/01/2023,I,,,,
1047710,USA,O,1047710,B,02/02/2023,A,,,,
1047711,USA,M,1047711,A,29/01/2023,A,,,,
1047712,GBR,O,1047712,A,25/01/2023,A,,,,
1047713,DEU,M,1047713,B,26/01/2023,I,,,,
1047714,GBR,F,1047714,A,25/01/2023,I,,,,
1047715,DEU,M,1047715,B,26/01/2023,A,,,,
1047716,AUS,M,1047716,A,02/02/2023,A,,,,
1047717,USA,O,1047717,B,25/01/2023,A,,,,
1047718,TUR,,1047718,A,29/01/2023,A,,,,
1047719,MEX,M,1047719,B,25/01/2023,A,,,,
1047720,DEU,M,1047720,A,02/02/2023,I,,,,
1047721,DEU,M,1047721,A,31/01/2023,A,,,,
1047722,USA,M,1047722,A,27/01/2023,A,,,,
1047723,BRA,F,1047723,B,30/01/2023,I,,,,
1047724,FRA,F,1047724,B,26/01/2023,I,,,,
1047725,BRA,F,1047725,A,03/02/2023,A,,,,
1047726,USA,F,1047726,B,29/01/2023,I,,,,
1047727,USA,F,1047727,B,06/02/2023,A,,,,
1047728,MEX,M,1047728,B,27/01/2023,I,,,,
1047729,USA,F,1047729,A,28/01/2023,I,,,,
1047731,FRA,,1047731,A,27/01/2023,A,,,,
1047732,MEX,M,1047732,A,05/02/2023,I,,,,
1047733,TUR,,1047733,B,06/02/2023,A,,,,
1047734,USA,,1047734,B,27/01/2023,I,,,,
1047735,MEX,F,1047735,B,26/01/2023,I,,,,
1047736,BRA,F,1047736,A,28/01/2023,I,,,,
1047737,USA,M,1047737,B,26/01/2023,I,,,,
1047739,DEU,M,1047739,A,25/01/2023,A,,,,
1047740,BRA,F,1047740,A,06/02/2023,I,,,,
1047742,CAN,F,1047742,B,25/01/2023,A,,,,
1047743,TUR,F,1047743,B,26/01/2023,I,,,,
1047744,USA,F,1047744,A,02/02/2023,I,,,,
1047745,USA,F,1047745,B,26/01/2023,I,,,,
1047746,TUR,M,1047746,B,26/01/2023,A,,,,
1047747,BRA,,1047747,A,27/01/2023,A,,,,
1047748,DEU,,1047748,A,29/01/2023,A,,,,
1047749,DEU,F,1047749,A,26/01/2023,A,,,,
1047751,TUR,F,1047751,B,30/01/2023,A,,,,
1047752,TUR,M,1047752,A,26/01/2023,A,,,,
1047753,BRA,F,1047753,A,25/01/2023,I,,,,
1047754,BRA,F,1047754,B,29/01/2023,I,,,,
1047755,GBR,,1047755,A,31/01/2023,A,,,,
1047756,USA,F,1047756,A,29/01/2023,I,,,,
1047757,USA,M,1047757,A,25/01/2023,A,,,,
1047758,BRA,F,1047758,B,25/01/2023,I,,,,
1047759,MEX,M,1047759,B,02/02/2023,I,,,,
1047760,TUR,F,1047760,A,04/02/2023,I,,,,
1047761,USA,F,1047761,A,01/02/2023,I,,,,
1047762,USA,,1047762,A,25/01/2023,I,,,,
1047763,USA,M,1047763,B,30/01/2023,A,,,,
1047764,BRA,F,1047764,A,04/02/2023,A,,,,
1047765,BRA,M,1047765,A,26/01/2023,A,,,,
1047766,TUR,F,1047766,A,04/02/2023,I,,,,
1047767,USA,,1047767,B,01/02/2023,I,,,,
1047768,MEX,,1047768,A,28/01/2023,I,,,,
1047769,BRA,,1047769,A,25/01/2023,A,,,,
1047772,USA,F,1047772,A,31/01/2023,I,,,,
1047773,USA,O,1047773,B,27/01/2023,A,,,,
1047774,TUR,M,1047774,A,25/01/2023,A,,,,
1047775,MEX,F,1047775,A,02/02/2023,I,,,,
1047776,BRA,,1047776,A,28/01/2023,A,,,,
1047777,USA,M,1047777,B,25/01/2023,I,,,,
1047778,USA,M,1047778,A,30/01/2023,A,,,,
1047779,MEX,F,1047779,A,30/01/2023,A,,,,
1047781,BRA,M,1047781,A,05/02/2023,I,,,,
1047782,,M,1047782,A,29/01/2023,A,,,,
1047783,DEU,F,1047783,B,26/01/2023,A,,,,
1047784,TUR,O,1047784,B,26/01/2023,A,,,,
1047786,MEX,M,1047786,B,25/01/2023,A,,,,
1047787,USA,F,1047787,B,01/02/2023,A,,,,
1047788,USA,O,1047788,B,29/01/2023,I,,,,
1047789,DEU,O,1047789,A,02/02/2023,I,,,,
1047790,CAN,F,1047790,B,25/01/2023,I,,,,
1047791,BRA,,1047791,B,29/01/2023,I,,,,
1047792,BRA,M,1047792,B,06/02/2023,A,,,,
1047794,BRA,M,1047794,A,31/01/2023,A,,,,
1047795,MEX,O,1047795,A,29/01/2023,I,,,,
1047796,BRA,M,1047796,A,26/01/2023,A,,,,
1047797,GBR,M,1047797,B,27/01/2023,A,,,,
1047798,CAN,F,1047798,B,27/01/2023,I,,,,
1047799,MEX,F,1047799,A,02/02/2023,A,,,,
1047800,BRA,M,1047800,B,28/01/2023,A,,,,
1047801,ESP,,1047801,B,04/02/2023,I,,,,
1047802,FRA,M,1047802,A,28/01/2023,A,,,,
1047803,FRA,M,1047803,B,28/01/2023,I,,,,
1047804,CAN,M,1047804,A,27/01/2023,A,,,,
1047805,BRA,,1047805,A,30/01/2023,A,,,,
1047806,USA,M,1047806,A,26/01/2023,A,,,,
1047808,CAN,M,1047808,A,27/01/2023,A,,,,
1047809,TUR,F,1047809,B,01/02/2023,A,,,,
1047810,FRA,M,1047810,B,25/01/2023,I,,,,
1047811,BRA,F,1047811,A,28/01/2023,A,,,,
1047812,BRA,M,1047812,A,28/01/2023,A,,,,
1047813,USA,F,1047813,A,26/01/2023,I,,,,
1047814,BRA,,1047814,A,29/01/2023,A,,,,
1047815,AUS,M,1047815,A,27/01/2023,A,,,,
1047816,USA,M,1047816,A,30/01/2023,A,,,,
1047817,ESP,F,1047817,B,01/02/2023,A,,,,
1047818,BRA,F,1047818,B,25/01/2023,I,,,,
1047819,TUR,F,1047819,A,25/01/2023,I,,,,
1047820,USA,M,1047820,A,31/01/2023,I,,,,
1047821,DEU,M,1047821,B,04/02/2023,I,,,,
1047822,DEU,F,1047822,B,26/01/2023,A,,,,
1047823,USA,,1047823,A,26/01/2023,I,,,,
1047824,TUR,F,1047824,A,25/01/2023,A,,,,
1047825,USA,M,1047825,A,25/01/2023,A,,,,
1047826,DEU,F,1047826,A,30/01/2023,A,,,,
1047827,BRA,F,1047827,A,28/01/2023,A,,,,
1047828,ESP,F,1047828,B,26/01/2023,A,,,,
1047829,USA,M,1047829,A,25/01/2023,A,,,,
1047830,USA,F,1047830,A,25/01/2023,A,,,,
1047831,TUR,F,1047831,A,25/01/2023,A,,,,
1047832,FRA,F,1047832,A,01/02/2023,A,,,,
1047833,TUR,M,1047833,A,03/02/2023,I,,,,
1047834,BRA,M,1047834,B,31/01/2023,A,,,,
1047835,GBR,,1047835,A,25/01/2023,I,,,,
1047836,DEU,M,1047836,B,05/02/2023,I,,,,
1047837,CAN,M,1047837,B,28/01/2023,A,,,,
1047838,USA,F,1047838,A,27/01/2023,A,,,,
1047839,CAN,M,1047839,A,29/01/2023,I,,,,
1047841,MEX,M,1047841,A,25/01/2023,A,,,,
1047842,USA,F,1047842,B,27/01/2023,A,,,,
1047843,USA,M,1047843,A,27/01/2023,,,,,
1047844,USA,M,1047844,A,01/02/2023,I,,,,
1047845,MEX,M,1047845,B,25/01/2023,I,,,,
1047846,USA,F,1047846,B,30/01/2023,A,,,,
1047847,BRA,M,1047847,A,27/01/2023,I,,,,
1047848,MEX,,1047848,B,29/01/2023,A,,,,
1047849,FRA,,1047849,A,27/01/2023,A,,,,
1047850,DEU,,1047850,A,01/02/2023,A,,,,
1047851,BRA,M,1047851,B,26/01/2023,A,,,,
1047852,AUS,,1047852,B,25/01/2023,A,,,,
1047853,USA,F,1047853,A,31/01/2023,A,,,,
1047854,MEX,,1047854,A,25/01/2023,I,,,,
1047855,CAN,M,1047855,A,25/01/2023,A,,,,
1047856,USA,,1047856,B,25/01/2023,A,,,,
1047857,MEX,M,1047857,A,27/01/2023,A,,,,
1047858,BRA,M,1047858,B,30/01/2023,I,,,,
1047859,USA,M,1047859,B,27/01/2023,A,,,,
1047860,BRA,M,1047860,A,28/01/2023,A,,,,
1047861,BRA,M,1047861,A,01/02/2023,A,,,,
1047862,USA,F,1047862,A,29/01/2023,A,,,,
1047863,FRA,M,1047863,A,28/01/2023,A,,,,
1047864,DEU,F,1047864,A,28/01/2023,I,,,,
1047866,TUR,M,1047866,B,04/02/2023,A,,,,
1047867,BRA,M,1047867,B,31/01/2023,A,,,,
1047868,USA,M,1047868,B,27/01/2023,A,,,,
1047869,CAN,M,1047869,A,26/01/2023,A,,,,
1047870,USA,F,1047870,B,01/02/2023,I,,,,
1047871,GBR,M,1047871,B,04/02/2023,A,,,,
1047872,DEU,M,1047872,B,28/01/2023,A,,,,
1047873,USA,M,1047873,A,26/01/2023,A,,,,
1047874,MEX,,1047874,B,26/01/2023,A,,,,
1047875,FRA,F,1047875,A,06/02/2023,A,,,,
1047876,BRA,F,1047876,A,26/01/2023,A,,,,
1047877,GBR,F,1047877,A,30/01/2023,A,,,,
1047878,USA,F,1047878,A,25/01/2023,I,,,,
1047879,BRA,,1047879,A,27/01/2023,A,,,,
1047880,FRA,M,1047880,A,26/01/2023,A,,,,
1047881,USA,F,1047881,B,30/01/2023,A,,,,
1047882,TUR,M,1047882,B,29/01/2023,A,,,,
1047883,USA,F,1047883,B,04/02/2023,A,,,,
1047884,CAN,,1047884,A,31/01/2023,A,,,,
1047885,USA,F,1047885,B,26/01/2023,I,,,,
1047886,MEX,F,1047886,B,30/01/2023,I,,,,
1047887,TUR,,1047887,B,27/01/2023,A,,,,
1047888,ESP,F,1047888,B,27/01/2023,A,,,,
1047889,DEU,M,1047889,B,26/01/2023,A,,,,
1047890,USA,F,1047890,A,27/01/2023,I,,,,
1047891,USA,F,1047891,A,26/01/2023,I,,,,
1047892,USA,F,1047892,A,27/01/2023,A,,,,
1047893,USA,M,1047893,A,29/01/2023,A,,,,
1047894,BRA,M,1047894,A,05/02/2023,I,,,,
1047895,USA,F,1047895,B,26/01/2023,A,,,,
1047896,GBR,M,1047896,B,05/02/2023,I,,,,
1047897,BRA,M,1047897,A,28/01/2023,I,,,,
1047898,USA,F,1047898,B,27/01/2023,A,,,,
1047899,USA,M,1047899,A,25/01/2023,I,,,,
1047900,TUR,M,1047900,A,26/01/2023,A,,,,
1047901,TUR,M,1047901,A,04/02/2023,I,,,,
1047902,,F,1047902,B,28/01/2023,A,,,,
1047903,USA,F,1047903,A,02/02/2023,A,,,,
1047904,USA,M,1047904,A,25/01/2023,I,,,,
1047905,BRA,,1047905,A,05/02/2023,A,,,,
1047906,AUS,M,1047906,B,29/01/2023,I,,,,
1047907,MEX,F,1047907,B,05/02/2023,I,,,,
1047908,FRA,F,1047908,B,27/01/2023,A,,,,
1047909,USA,F,1047909,A,28/01/2023,I,,,,
1047910,BRA,M,1047910,B,06/02/2023,I,,,,
1047912,USA,F,1047912,A,25/01/2023,A,,,,
1047913,FRA,M,1047913,A,27/01/2023,I,,,,
1047914,CAN,F,1047914,A,25/01/2023,A,,,,
1047915,TUR,F,1047915,A,30/01/2023,I,,,,
1047917,BRA,M,1047917,A,25/01/2023,I,,,,
1047918,USA,F,1047918,A,28/01/2023,I,,,,
1047919,USA,F,1047919,B,31/01/2023,A,,,,
1047920,BRA,F,1047920,B,25/01/2023,A,,,,
1047921,CAN,F,1047921,B,28/01/2023,A,,,,
1047922,TUR,F,1047922,B,26/01/2023,A,,,,
1047923,USA,M,1047923,B,26/01/2023,A,,,,
1047924,MEX,O,1047924,A,25/01/2023,A,,,,
1047925,BRA,M,1047925,B,04/02/2023,A,,,,
1047926,MEX,M,1047926,A,06/02/2023,I,,,,
1047927,TUR,F,1047927,A,26/01/2023,I,,,,
1047928,USA,M,1047928,A,25/01/2023,I,,,,
1047929,DEU,F,1047929,A,25/01/2023,A,,,,
1047930,DEU,F,1047930,B,06/02/2023,I,,,,
1047931,MEX,F,1047931,B,26/01/2023,I,,,,
1047932,USA,M,1047932,B,25/01/2023,A,,,,
1047933,FRA,F,1047933,B,25/01/2023,A,,,,
1047934,BRA,F,1047934,A,02/02/2023,A,,,,
1047935,BRA,,1047935,A,28/01/2023,A,,,,
1047936,TUR,M,1047936,A,25/01/2023,A,,,,
1047937,DEU,M,1047937,B,29/01/2023,A,,,,
1047938,USA,M,1047938,B,26/01/2023,I,,,,
1047940,USA,,1047940,A,26/01/2023,A,,,,
1047941,USA,O,1047941,B,25/01/2023,I,,,,
1047942,CAN,F,1047942,B,26/01/2023,A,,,,
1047943,USA,M,1047943,A,25/01/2023,A,,,,
1047944,GBR,M,1047944,B,25/01/2023,A,,,,
1047945,BRA,F,1047945,B,25/01/2023,I,,,,
1047946,TUR,M,1047946,A,26/01/2023,A,,,,
1047947,USA,F,1047947,B,27/01/2023,A,,,,
1047948,GBR,O,1047948,B,27/01/2023,A,,,,
1047949,USA,M,1047949,B,28/01/2023,A,,,,
1047950,USA,F,1047950,B,01/02/2023,I,,,,
1047951,TUR,,1047951,A,02/02/2023,A,,,,
1047952,FRA,M,1047952,B,25/01/2023,I,,,,
1047953,TUR,,1047953,A,28/01/2023,A,,,,
1047954,FRA,F,1047954,A,25/01/2023,A,,,,
1047955,GBR,M,1047955,A,02/02/2023,I,,,,
1047956,USA,M,1047956,B,27/01/2023,A,,,,
1047957,USA,O,1047957,B,27/01/2023,A,,,,
1047958,TUR,M,1047958,A,25/01/2023,I,,,,
1047959,ESP,M,1047959,B,26/01/2023,A,,,,
1047960,TUR,M,1047960,A,06/02/2023,A,,,,
1047961,BRA,M,1047961,B,25/01/2023,A,,,,
1047962,BRA,M,1047962,B,26/01/2023,A,,,,
1047963,BRA,,1047963,A,25/01/2023,A,,,,
1047964,USA,M,1047964,B,26/01/2023,A,,,,
1047966,BRA,M,1047966,A,03/02/2023,A,,,,
1047967,BRA,F,1047967,A,30/01/2023,I,,,,
1047968,USA,M,1047968,B,25/01/2023,A,,,,
1047969,MEX,M,1047969,B,25/01/2023,A,,,,
1047970,TUR,F,1047970,B,25/01/2023,A,,,,
1047971,GBR,F,1047971,A,02/02/2023,I,,,,
1047972,MEX,F,1047972,A,02/02/2023,I,,,,
1047973,MEX,,1047973,A,28/01/2023,A,,,,
1047974,MEX,M,1047974,B,26/01/2023,A,,,,
1047975,MEX,F,1047975,B,25/01/2023,A,,,,
1047976,USA,M,1047976,B,26/01/2023,I,,,,
1047977,USA,M,1047977,A,25/01/2023,A,,,,
1047978,BRA,M,1047978,B,26/01/2023,A,,,,
1047979,GBR,M,1047979,A,30/01/2023,I,,,,
1047980,USA,F,1047980,B,29/01/2023,A,,,,
1047981,USA,,1047981,A,26/01/2023,A,,,,
1047982,FRA,M,1047982,B,26/01/2023,I,,,,
1047983,BRA,F,1047983,A,25/01/2023,I,,,,
1047984,BRA,M,1047984,A,05/02/2023,I,,,,
1047985,MEX,M,1047985,A,05/02/2023,A,,,,
1047986,USA,M,1047986,A,27/01/2023,I,,,,
1047987,DEU,F,1047987,A,28/01/2023,I,,,,
1047988,BRA,M,1047988,B,26/01/2023,A,,,,
1047989,BRA,F,1047989,B,25/01/2023,I,,,,
1047990,BRA,M,1047990,B,25/01/2023,I,,,,
1047991,USA,F,1047991,A,25/01/2023,I,,,,
1047992,USA,F,1047992,B,05/02/2023,A,,,,
1047993,FRA,M,1047993,B,03/02/2023,A,,,,
1047994,USA,M,1047994,A,27/01/2023,A,,,,
1047995,CAN,M,1047995,B,25/01/2023,I,,,,
1047996,GBR,M,1047996,A,28/01/2023,A,,,,
1047997,DEU,M,1047997,A,26/01/2023,A,,,,
1047998,GBR,M,1047998,A,29/01/2023,A,,,,
1047999,USA,F,1047999,B,25/01/2023,A,,,,
1048000,CAN,M,1048000,A,25/01/2023,I,,,,
1048001,AUS,M,1048001,A,27/01/2023,A,,,,
1048002,GBR,F,1048002,A,25/01/2023,A,,,,
1048003,USA,M,1048003,B,05/02/2023,A,,,,
1048004,FRA,M,1048004,B,26/01/2023,A,,,,
1048005,BRA,F,1048005,A,28/01/2023,,,,,
1048006,FRA,F,1048006,B,25/01/2023,I,,,,
1048007,MEX,M,1048007,A,04/02/2023,A,,,,
1048008,USA,F,1048008,B,02/02/2023,A,,,,
1048009,MEX,M,1048009,B,31/01/2023,A,,,,
1048010,DEU,M,1048010,A,03/02/2023,A,,,,
1048011,BRA,,1048011,A,02/02/2023,A,,,,
1048013,BRA,F,1048013,B,28/01/2023,I,,,,
1048014,CAN,M,1048014,B,28/01/2023,A,,,,
1048015,USA,F,1048015,A,02/02/2023,I,,,,
1048016,USA,F,1048016,B,30/01/2023,I,,,,
1048017,DEU,F,1048017,A,25/01/2023,I,,,,
1048018,CAN,M,1048018,A,06/02/2023,I,,,,
1048019,USA,F,1048019,A,28/01/2023,A,,,,
1048020,CAN,F,1048020,B,25/01/2023,A,,,,
1048021,BRA,F,1048021,B,29/01/2023,I,,,,
1048022,GBR,M,1048022,A,26/01/2023,A,,,,
1048023,TUR,F,1048023,B,05/02/2023,A,,,,
1048024,USA,F,1048024,A,25/01/2023,I,,,,
1048025,USA,M,1048025,B,26/01/2023,I,,,,
1048026,GBR,,1048026,B,25/01/2023,A,,,,
1048028,DEU,M,1048028,A,29/01/2023,A,,,,
1048029,BRA,M,1048029,B,06/02/2023,I,,,,
1048030,BRA,M,1048030,A,25/01/2023,I,,,,
1048031,MEX,M,1048031,A,06/02/2023,A,,,,
1048032,BRA,F,1048032,A,04/02/2023,I,,,,
1048033,USA,O,1048033,B,30/01/2023,A,,,,
